,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
2_EWG_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_EWG_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025273,0.0172184,0.247612,0.162373,0.265053,0.24101,0.00213382,-0.193935,0.327823,0.0816023,0.102221,0.35002,0.021979,-0.103082,0.137924,-0.00605967,-0.127261,0.318616,-0.177509,0.252953,0.334688,0.270877,-0.0296581,0.309695,0.341424,0.226007,-0.163066,-0.0722331,0.0672028,-0.263904,-0.221753,0.00227153,-0.0522668,-0.112433,0.18515,-0.333123,-0.141364,0.00727261,-0.310907,0.199952,0.150275,0.0963925,-0.074307,-0.208731,0.283842,-0.0262009,-0.0407188,-0.0290961,0.294145,0.298557,0.324479,-0.0804776,-0.116446,0.0939729,-0.0135289,0.165402,-0.0244359,-0.133959,0.177005,-0.0736413,0.159789,0.187044,0.217861,-0.246136,-0.0338409,0.0276135,0.299622,-0.390813,0.0489366,0.143304,0.00267969,0.146934,0.198031,-0.0531077,0.113501,0.251912,0.0242786,-0.131812,0.194274,0.104553,0.148878,0.173463,-0.131594,-0.18354,-0.015518,0.11614,0.0369645,0.0713712,0.169091,-0.148152,-0.324118,-0.0666008,0.245955,0.344412,0.00659131,-0.480951,0.00809923,0.32833,0.317993,-0.103916
2_EWG_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.192606,0.439857,0.242735,0.259159,0.174661,0.355079,-0.0332979,-0.0050664,0.139646,-0.056471,0.385024,0.308415,-0.0269306,0.20303,0.176022,-0.116212,0.170995,0.244176,0.192264,0.349074,0.000732516,0.057211,0.263682,0.339635,-0.176476,0.29459,0.233346,0.16569,0.162694,0.192233,0.0154552,0.187675,0.0783778,0.274587,0.0732073,0.136689,0.0657097,0.564023,0.0396999,-0.118482,0.0889414,-0.0597821,-0.175558,-0.227734,-0.0924665,-0.333249,0.147529,0.190737,0.32799,0.444674,0.14059,0.371441,0.225466,0.198834,0.239515,0.199031,-0.155664,0.0515662,0.323199,0.102689,-0.0430908,0.151184,0.604507,-0.161977,0.147439,-0.388154,-0.026429,0.245669,0.180781,0.237916,0.170641,0.213821,0.402152,0.173371,0.0893225,-0.173444,0.162183,-0.0516703,0.00555763,0.343383,0.284471,0.282339,0.0292812,0.139134,0.412181,0.176075,-0.0127918,-0.134229,-0.0588111,0.140748,0.460766,-0.0355082,0.0909331,0.388276,0.225185,-0.162152,0.432646,-0.122899,-0.550613,0.30059
2_EWG_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.036119,0.358738,-0.240511,-0.0327738,0.0894903,0.048325,-0.130464,0.508602,0.207403,-0.423524,0.280225,0.086852,0.0537765,-0.407709,0.176899,0.202767,0.00788847,-0.125985,-0.00556976,0.451732,0.225636,-0.0172137,-0.172188,0.314473,-0.0604255,0.132694,-0.287432,-0.295143,0.182788,0.150224,0.0258005,-0.103018,-0.040085,0.0262897,0.011092,0.263693,-0.143706,-0.168828,-0.262895,-0.0717461,-0.01742,-0.16916,-0.0130781,-0.284653,-0.146089,-0.0433085,-0.273994,0.396961,0.343525,0.109682,0.275609,0.279173,0.0476617,-0.186761,0.180506,-0.0230092,0.193433,0.237932,0.131175,0.143506,-0.00713984,0.1101,-0.137598,-0.263876,-0.174027,0.157518,0.318388,0.477179,0.21861,-0.22013,0.230004,-0.48699,0.0945822,0.140371,0.00352505,0.054659,0.0340278,-0.241556,0.225616,0.00460106,-0.190931,0.395597,-0.266242,-0.174815,0.120937,0.0058663,-0.0155544,0.0237116,-0.152729,0.660283,-0.268825,0.037077,-0.040448,0.14356,0.0727264,-0.17356,-0.143801,-0.0173838,-0.167565,-0.348439
2_EWG_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0971697,0.172573,0.571515,0.137673,0.312773,-0.0641523,0.459381,0.294545,0.519506,0.330797,0.420943,0.424837,-0.0170435,0.0134875,0.203335,0.0784646,0.0145834,0.510595,-0.0563459,-0.0131033,0.216152,-0.00789715,-0.0730126,0.161773,0.401092,0.478529,0.106906,0.222194,0.279517,0.190855,0.39723,0.096996,-0.0840005,0.300217,0.147276,0.0653852,-0.114027,0.11835,0.306061,0.201984,-0.0229192,-0.0994777,-0.00524274,0.361966,0.256031,0.0154557,-0.0941806,0.337104,0.592351,0.227389,0.314748,-0.111859,0.142608,0.206633,-0.27972,0.383476,-0.165186,-0.244589,0.178659,0.310437,-0.227001,0.389362,-0.155816,0.540099,-0.00223195,0.343276,0.341706,0.323743,0.0711773,0.3712,0.130664,0.346996,0.352745,0.447959,0.079494,-0.0304278,0.43557,0.277189,0.227463,0.277127,-0.00139321,-0.0896448,0.375604,0.0799544,-0.113393,0.0915303,-0.0352453,0.329103,-0.0892933,0.394319,0.357268,0.163285,0.0472933,0.0208823,0.135596,-0.0517714,0.0869899,-0.16348,0.1244,0.0515754
2_EWG_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.110579,0.224667,0.259697,0.44651,-0.23738,-0.0962488,0.243602,0.0760893,0.0521681,0.602419,-0.0644718,0.166062,0.164341,0.196604,0.237869,0.348542,-0.0313371,0.340255,-0.283429,0.153623,0.053058,0.116638,0.237819,0.0558356,0.109338,0.0130031,-0.0753793,0.450578,0.152293,0.0879316,-0.272834,0.0499229,0.0388731,-0.0229363,-0.0573258,-0.0375322,0.36115,-0.153205,0.0138691,-0.279575,0.058756,-0.141065,-0.229633,0.0657193,-0.222463,-0.250735,0.106666,0.0630428,0.14332,-0.0572031,0.124015,-0.274684,0.102128,0.0146886,-0.0738987,0.0378511,-1.35365E-05,-0.394596,0.14858,-0.165177,0.297408,0.0217447,-0.20353,-0.0977163,-0.184227,0.113805,0.0815207,0.06595,-0.0954316,0.271307,0.103872,-0.0869718,0.146271,-0.0729201,-0.144054,0.12594,-0.249233,-0.0316282,-0.0498573,-0.00101315,0.148069,0.121381,-0.00207583,-0.101993,-0.15593,-0.120175,0.0343768,-0.0614365,0.0750055,0.367034,0.177825,0.0940691,0.0697213,0.0785708,0.186948,-0.090411,0.000887624,0.391471,0.194529,0.0396139
3_EWG_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_EWG_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.258062,0.254247,-0.177918,0.350785,0.194377,-0.718663,-0.149344,-0.00233658,0.598817,-0.0190234,0.259919,0.38051,-0.385075,-0.246491,0.227702,0.522897,0.0712097,0.294564,0.139386,0.331577,-0.307867,0.0141401,0.304456,-0.0145428,0.127342,-0.131563,0.0461519,-0.03255,0.142816,0.252412,0.260561,0.0200809,0.0630567,0.0707184,-0.197662,-0.106896,0.152689,0.527515,0.0664973,-0.396055,0.181185,0.208228,0.179237,0.289088,0.376319,0.282713,-0.148499,0.0880991,-0.0470411,0.0869398,0.0812889,-0.0330455,0.127263,-0.311186,0.0985096,-0.20824,0.170937,0.212052,0.164756,0.0881169,0.237538,-0.25306,0.0363663,0.0770038,-0.0144649,-0.00825327,-0.121493,-0.120881,0.0109256,0.0497338,0.255147,0.158362,0.247237,0.126481,-0.395675,0.00859282,0.316757,0.213293,-0.201916,-0.0724463,0.33966,-0.00150202,-0.0759688,-0.10671,0.321336,0.110773,0.0465888,0.044937,0.00739513,0.231184,-0.162139,0.259857,-0.0437287,-0.0788382,-0.0728507,0.058387,-0.0217252,0.241434,0.251166,-0.113328
3_EWG_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_EWG_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.108898,-0.0390388,-0.123324,-0.00259649,0.0618729,0.322836,0.122877,0.403596,-0.095638,0.375865,0.126547,0.244392,-0.168844,0.101763,0.221167,-0.271809,0.177909,-0.122014,-0.0994922,0.27745,0.0153362,-0.138757,0.0643187,0.242356,-0.122255,0.111201,0.260793,0.0336489,-0.00469977,0.127278,0.0553314,0.154397,0.00524262,-0.0623924,0.418709,0.32493,0.244593,-0.0498066,0.0392621,-0.116446,-0.0497717,-0.134158,-0.0436545,0.00809501,0.0331467,0.528891,0.23705,0.276948,0.150548,0.477514,0.0611578,0.166727,0.0981826,0.0593182,0.130327,0.234173,0.295985,0.153364,0.426412,0.278276,-0.0953847,-0.285289,0.0498117,0.167401,0.102666,-0.136446,0.18132,0.174185,0.118366,-0.345077,-0.133126,0.0545222,0.239182,0.245918,0.0661838,-0.106094,-0.254198,-0.124811,0.0746697,0.000366602,-0.112695,-0.0992024,0.114487,0.452481,0.0898882,0.208984,0.110496,0.159854,0.0855041,0.151325,-0.109984,-0.0707507,-0.102607,-0.242617,-0.19024,-0.168039,-0.0585275,0.108123,-0.0166338,0.100286
3_EWG_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_EWG_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.00425235,0.125923,-0.0224186,0.197979,-0.210672,0.207042,0.134554,-0.0939107,0.319981,0.0180765,-0.0560688,0.10492,-0.0248027,0.123428,0.0620467,-0.0266118,0.0524029,0.139956,0.128539,0.294596,0.275891,-0.0287119,-0.295937,-0.00289962,0.259002,0.254189,0.0887289,-0.313589,0.116341,0.0952045,-0.0650796,-0.176084,-0.0300071,0.367374,-0.103827,0.0794432,0.324585,-0.0591495,0.069571,0.00481204,-0.119221,0.130393,0.105019,-0.2316,0.207348,-0.174046,-0.169134,0.146351,0.190843,0.416417,0.305401,0.290136,0.158601,-0.00852797,0.187212,0.155967,-0.0787284,-0.446961,-0.0149294,-0.0168741,-0.519039,-0.0505323,0.0146909,0.1846,0.121172,0.391587,-0.170485,0.0364921,0.135133,0.259204,0.116646,-0.156162,0.130334,0.611842,0.2094,0.253918,0.155152,0.247218,0.0262073,0.0947362,0.161721,0.2127,0.141569,-0.011333,0.279031,-0.0118647,0.247109,0.0930992,0.00714048,0.0655279,0.100294,0.534528,-0.105448,0.0568532,-0.206923,0.043965,0.236537,0.149339,-0.262716,0.117326
0_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0707183,0.188292,0.0235741,0.147251,-0.204602,0.0582794,0.186987,-0.008733,0.027196,0.0078365,0.152132,0.0198948,0.135125,0.207133,0.0263412,0.101503,0.0785176,-0.0857636,0.0134407,-0.125034,-0.33854,0.226217,-0.0866352,0.191257,0.164134,-0.0475517,-0.152434,-0.148158,-0.0436865,-0.077336,0.0269764,-0.299448,0.460675,-0.139152,0.167195,0.0919119,0.44031,0.00143464,0.143194,-0.0503198,-0.247082,-0.0202988,-0.0804673,0.277528,0.0748426,0.0171088,0.46933,0.261845,0.187404,0.0197658,-0.023162,-0.291482,0.129836,-0.0765763,0.503156,-0.070537,0.0727536,-0.0526537,0.223854,0.201671,0.13122,-0.400681,-0.0659766,-0.0733148,0.0303366,0.309759,0.175549,0.496628,0.169984,0.160711,0.129855,0.275999,-0.232807,-0.149301,-0.052158,-0.340618,0.104656,-0.173244,0.110958,0.0911101,0.0216635,-0.051301,-0.174282,0.26171,-0.310615,-0.245459,-0.0312288,0.136434,0.276274,-0.165027,-0.0974351,-0.070086,0.100416,0.0722859,0.105249,0.206377,0.286305,0.356042,0.176381,-0.121113
0_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.181915,0.240942,0.298709,0.04697,0.300921,0.228206,-0.208871,0.242548,-0.267975,-0.184318,0.0476781,-0.116354,0.159127,-0.237446,-0.426684,0.037407,0.116693,-0.257087,0.352591,0.00222814,-0.0550152,0.0249521,-0.172794,0.286641,0.0675126,0.0422058,0.174932,0.0201496,0.00306902,0.20929,-0.0246616,-0.0851435,0.23982,0.144204,0.130015,-0.0578733,0.0771875,0.00359902,0.0639995,-0.0263779,-0.142558,0.488188,-0.103116,0.130931,0.321582,-0.0323753,-0.201986,0.0804285,-0.0911119,-0.062609,0.406883,-0.0726493,-0.22033,-0.0178483,0.237024,0.0375791,-0.0665268,-0.0280417,0.0756424,-0.126071,0.110921,-0.0558195,-0.0286537,-0.0999436,0.202899,0.0670453,0.124114,-0.0040252,0.158075,-0.0488826,0.119694,-0.200499,0.138928,0.113964,-0.0962918,0.236927,-0.00236245,0.036221,0.190729,-0.0670379,0.15703,0.591375,0.255176,0.0613036,0.1842,-0.00939233,0.378576,-0.181928,0.00855594,-0.0116525,-0.383532,0.0441289,0.0382098,0.188938,-0.11818,-0.12883,-0.182489,0.189071,0.0435747,0.174666
0_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0534644,0.263059,0.40917,-0.0776484,0.298682,0.363855,-0.28404,0.277822,-0.0856887,0.223102,0.118195,-0.0483495,0.16855,0.246985,0.221666,0.219799,0.00614161,-0.246457,0.0618789,0.285245,0.0980651,0.145661,-0.303666,0.523204,-0.212763,0.0717785,0.233117,0.184467,0.37803,-0.0759089,-0.00114308,0.109022,0.0332368,0.168409,-0.00906319,-0.0139554,0.0573975,0.0757153,0.12686,0.0658151,0.207125,-0.118824,0.202031,-0.341872,0.429891,-0.0970711,-0.153577,-0.0853894,0.0554563,-0.242188,-0.3324,0.242666,-0.021642,0.293055,0.103207,0.171506,0.405254,0.29496,0.160542,0.269138,-0.0978773,0.16564,0.0240106,0.128138,0.274407,0.130949,0.492635,-0.165448,0.276682,0.11703,0.148048,-0.0860004,-0.0732529,0.326102,0.281469,-0.0560286,0.196318,0.0528541,-0.127842,0.209937,-0.335635,0.0489339,0.0684627,0.286381,-0.0700828,-0.0301109,-0.408569,-0.0975549,-0.167084,0.177629,0.175671,0.140839,0.00902399,0.179159,0.293511,0.223062,0.370038,-0.294559,-0.0919916,0.333567
