,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
2_EWG_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.160892,0.157903,0.148771,0.152008,0.146349,0.159111,0.142136,0.151422,0.161213,0.158688,0.154257,0.167696,0.156622,0.142467,0.13499,0.156251,0.153871,0.16105,0.132613,0.143098,0.145082,0.13861,0.155763,0.144292,0.167672,0.146604,0.173349,0.16397,0.143013,0.1488,0.141022,0.146851,0.169685,0.146308,0.153453,0.152867,0.149724,0.152457,0.153857,0.151645,0.151212,0.14698,0.146217,0.160637,0.145852,0.147095,0.15462,0.153292,0.156392,0.152632,0.145908,0.129752,0.159271,0.150197,0.147143,0.149607,0.154669,0.153982,0.142343,0.152824,0.144567,0.149692,0.150696,0.144511,0.150958,0.130135,0.137581,0.157437,0.148071,0.156838,0.162359,0.14486,0.150479,0.153494,0.14765,0.146854,0.162076,0.151284,0.151125,0.163867,0.149953,0.138657,0.151671,0.147292,0.13468,0.155415,0.151699,0.150842,0.147233,0.162289,0.154271,0.157952,0.160364,0.161625,0.137683,0.153554,0.164031,0.13022,0.159669,0.167557
2_EWG_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0474263,0.0558669,0.0305952,0.0449913,0.020936,0.0406267,0.0415808,0.070291,0.0494202,0.0425775,0.0533658,0.0503843,0.0466075,0.0597263,0.0639484,0.0551398,0.0583796,0.0500414,0.0653495,0.0509488,0.0380225,0.0563986,0.0476024,0.0507595,0.0494549,0.0317245,0.0456606,0.046801,0.0458164,0.0406584,0.0489393,0.0689087,0.0375829,0.0761955,0.0396451,0.061764,0.057126,0.0555371,0.0377801,0.0466554,0.0588635,0.0569223,0.0704669,0.0462762,0.0574705,0.0284474,0.0483446,0.0551149,0.0494064,0.0483681,0.0542162,0.0563219,0.0484357,0.0686993,0.0578397,0.0540343,0.0533948,0.0289561,0.0423203,0.0481296,0.0728375,0.0501448,0.0406592,0.0470534,0.054077,0.040531,0.0450801,0.0519309,0.0450931,0.0577268,0.0369444,0.0523315,0.052022,0.0340253,0.0331887,0.0638949,0.0568676,0.0561659,0.0501763,0.0515881,0.0574076,0.0492815,0.0768293,0.0385639,0.0645476,0.0663759,0.0439274,0.0646437,0.0627062,0.0580345,0.0470714,0.0409617,0.0561232,0.0582426,0.0201826,0.0567092,0.0440431,0.0488257,0.0724498,0.0549406
2_EWG_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.157958,0.144986,0.164544,0.167332,0.137476,0.152002,0.153037,0.15165,0.147011,0.141042,0.137712,0.14773,0.13318,0.138095,0.146592,0.164969,0.148504,0.159242,0.167972,0.150586,0.163974,0.145595,0.151337,0.149464,0.167436,0.133212,0.12591,0.143744,0.151685,0.172739,0.135001,0.150538,0.150406,0.145196,0.144107,0.159281,0.136656,0.151802,0.153609,0.150488,0.148905,0.145928,0.143195,0.145901,0.145358,0.151846,0.166045,0.152995,0.144299,0.153529,0.140933,0.164657,0.14305,0.147458,0.137662,0.145365,0.127448,0.155062,0.146314,0.152052,0.15885,0.152164,0.154665,0.16161,0.14077,0.156949,0.162494,0.152632,0.135268,0.151793,0.146875,0.156819,0.14085,0.143532,0.135696,0.137116,0.148616,0.142992,0.159573,0.147357,0.140049,0.170262,0.161543,0.149071,0.158799,0.128208,0.140242,0.147213,0.131521,0.142264,0.154378,0.153709,0.141206,0.140907,0.159603,0.156757,0.160914,0.145487,0.165284,0.146128
2_EWG_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0430981,0.0402554,0.0593223,0.0578868,0.0443303,0.0454175,0.0441787,0.0515546,0.0441218,0.0453553,0.0571142,0.0465403,0.0594957,0.0464587,0.0591931,0.0583294,0.053941,0.0566801,0.044324,0.0581504,0.0358444,0.0431057,0.0404412,0.0481086,0.0543109,0.0492811,0.0482783,0.0419872,0.0424744,0.0533665,0.0582741,0.0461159,0.0554015,0.047749,0.066069,0.0506544,0.0513516,0.0644202,0.0540439,0.0690347,0.0580704,0.0506101,0.034956,0.0482915,0.0447927,0.0503685,0.0498405,0.0380529,0.0615957,0.0618579,0.0423822,0.0551875,0.0677692,0.0544979,0.0349028,0.0605276,0.0272345,0.0702319,0.0580871,0.0498896,0.0406391,0.0349698,0.0495184,0.0399299,0.0648436,0.0579526,0.0576141,0.0505929,0.0328192,0.0617065,0.0409828,0.046065,0.043666,0.0529254,0.0489304,0.0420626,0.0563115,0.0463675,0.0449681,0.0634455,0.0457889,0.0448801,0.0450146,0.0558129,0.0591756,0.0579196,0.0368421,0.0336017,0.0527033,0.0259411,0.0701233,0.0311826,0.0609693,0.0614819,0.0391903,0.0400602,0.0401231,0.0477585,0.0400446,0.0488484
3_EWG_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_EWG_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0448724,0.0498822,0.0540439,0.0394704,0.0498087,0.0413332,0.055102,0.0455426,0.0513522,0.0469253,0.0633487,0.0488372,0.0538916,0.0632145,0.0534501,0.0606037,0.0401171,0.0399129,0.0573715,0.0566831,0.0437364,0.0498234,0.0600566,0.0518556,0.0392354,0.0649744,0.0519864,0.0356972,0.0433327,0.0637802,0.038903,0.0601248,0.0710376,0.0465791,0.0613705,0.050409,0.0299864,0.0504947,0.0556677,0.0599958,0.0555959,0.0570191,0.0427046,0.038858,0.0568544,0.0468838,0.0346707,0.0338478,0.0289452,0.0579116,0.0450143,0.0397086,0.0526544,0.0442091,0.0653218,0.038858,0.0542612,0.0479487,0.0435694,0.0479036,0.0486115,0.0442681,0.0563469,0.0538346,0.0636035,0.045678,0.0526245,0.0441952,0.0421843,0.0407657,0.0424068,0.0595064,0.0427655,0.0442669,0.0447991,0.0505725,0.047612,0.0532713,0.0615953,0.0439215,0.0406663,0.0465025,0.0402242,0.0617792,0.0560184,0.0501783,0.067662,0.0552736,0.0470543,0.054835,0.0501236,0.0516321,0.0338237,0.051461,0.0381754,0.0535449,0.0586519,0.0593897,0.0446857,0.047342
3_EWG_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_EWG_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0512989,0.0368053,0.0449963,0.0606807,0.039832,0.0439097,0.0429756,0.044332,0.0565109,0.0574639,0.0566558,0.0530516,0.0591831,0.0521304,0.050252,0.049463,0.0546332,0.0589221,0.0484206,0.0509346,0.0388354,0.0527296,0.048536,0.0615262,0.0444173,0.0610213,0.0497833,0.0455608,0.0422864,0.0484338,0.0503198,0.0393083,0.0627728,0.0610129,0.0462609,0.0452702,0.0581931,0.0512651,0.0515615,0.054306,0.0401541,0.0547385,0.0594027,0.0379232,0.0291669,0.0599669,0.0658617,0.0524159,0.0429947,0.0780496,0.0213198,0.0592725,0.0415572,0.0566555,0.0720401,0.0631311,0.0333584,0.0379085,0.0525999,0.0615262,0.0565579,0.0334743,0.0722323,0.0543506,0.0613774,0.0575694,0.0531597,0.0539257,0.0377685,0.044747,0.0427577,0.0532384,0.0433487,0.0582452,0.0493379,0.0515908,0.0478723,0.0494368,0.0466176,0.0597457,0.0564756,0.0326018,0.0421548,0.0581975,0.0389647,0.0436844,0.0691303,0.046979,0.0416095,0.0642451,0.0520287,0.0359321,0.0586185,0.042516,0.0305875,0.0447494,0.0336728,0.0649159,0.051479,0.0656017
3_EWG_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_EWG_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0685494,0.0396609,0.0485322,0.0525484,0.0416173,0.0458377,0.0303536,0.0410893,0.0375077,0.0435128,0.0449654,0.0553433,0.0342249,0.055335,0.0569378,0.0466064,0.0465859,0.0581257,0.0636842,0.057879,0.0356902,0.0422761,0.0593776,0.0554712,0.0745527,0.0571179,0.0454098,0.0408199,0.0253939,0.041246,0.0495159,0.0540775,0.0478056,0.0694591,0.0530905,0.0792972,0.0681035,0.0509553,0.0375838,0.0551085,0.0528688,0.0526693,0.0477672,0.0480041,0.0592138,0.0540855,0.0530916,0.0473281,0.0374644,0.0540877,0.0464472,0.0744667,0.0302737,0.0534291,0.0678455,0.0478495,0.0455689,0.046858,0.0377103,0.0531776,0.0589942,0.0613698,0.0381401,0.0419633,0.0304088,0.034002,0.0449269,0.0396439,0.048316,0.0360756,0.0554223,0.0675153,0.0423228,0.0401976,0.0587548,0.0513216,0.0368723,0.0433039,0.0399124,0.0573171,0.0398202,0.0460093,0.0508028,0.0577442,0.0551253,0.0559417,0.0391456,0.0481181,0.0549713,0.0458632,0.056824,0.046893,0.0546961,0.0614441,0.0563699,0.057117,0.0533786,0.0450012,0.0692168,0.0559955
0_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0572853,0.0554651,0.0624087,0.0596881,0.0570478,0.0485067,0.0441767,0.0381841,0.0463551,0.0556169,0.0391974,0.0537612,0.0571969,0.0515706,0.0437364,0.0436396,0.0455394,0.0504882,0.0390315,0.0482383,0.0557314,0.0555826,0.0479649,0.0461657,0.0489257,0.0453213,0.040945,0.0527691,0.0489608,0.0560479,0.0674176,0.0493857,0.0480802,0.0523991,0.0420233,0.0406821,0.0476943,0.0458304,0.0311529,0.0551935,0.0428313,0.0388148,0.0511816,0.0529067,0.0415307,0.0608843,0.0514601,0.0530008,0.0376499,0.0639881,0.0681017,0.0476559,0.0541057,0.0642816,0.057733,0.0364666,0.0399393,0.0663773,0.0512221,0.0648163,0.0416728,0.0416164,0.0528234,0.0515383,0.0705405,0.0659546,0.0545693,0.053678,0.0503006,0.0474376,0.0623579,0.0436751,0.0331993,0.0559548,0.0674554,0.0569183,0.0525877,0.0569375,0.033508,0.0579431,0.0552926,0.0445253,0.0530279,0.0563219,0.050319,0.0569644,0.0573959,0.0503499,0.0472379,0.0433108,0.0488294,0.0520821,0.0526343,0.0224926,0.0583035,0.0512542,0.0346498,0.0521514,0.0552703,0.0438662
0_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0608709,0.0258164,0.0582981,0.0584365,0.0442457,0.0452928,0.0515931,0.0394592,0.050666,0.0526657,0.0737794,0.0616026,0.0585298,0.0458499,0.0464092,0.049436,0.0462745,0.0566284,0.0444295,0.0454087,0.0468685,0.0631068,0.0625595,0.0643868,0.0682182,0.0393437,0.0416819,0.0361776,0.0466396,0.0683437,0.0496622,0.0496565,0.0547663,0.0316658,0.0396501,0.0572075,0.0546095,0.0422716,0.0515746,0.04519,0.0650559,0.0452569,0.0591289,0.0563238,0.0644635,0.0379411,0.0323824,0.0359458,0.0559519,0.0619133,0.042366,0.0489111,0.073378,0.0554561,0.0697575,0.057098,0.0693969,0.0505929,0.0404157,0.0521184,0.0491405,0.0555555,0.0486129,0.0459958,0.0381718,0.0378755,0.0463838,0.0521131,0.0542655,0.0579496,0.0526173,0.0518814,0.0595011,0.0439456,0.0519151,0.0562939,0.0440966,0.0507707,0.0325923,0.046682,0.049571,0.0455106,0.0486039,0.0629032,0.0603057,0.0626893,0.0487163,0.0389925,0.062253,0.0426925,0.04353,0.0444107,0.0583349,0.0560958,0.0342357,0.0480047,0.0458738,0.0450765,0.0512146,0.0433521
0_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.054595,0.0663926,0.0362437,0.0626731,0.0495852,0.0660815,0.0424365,0.0625705,0.0406439,0.0636481,0.0496011,0.0132183,0.0466463,0.0422176,0.0444807,0.0346142,0.0401462,0.0585761,0.0444588,0.0374401,0.0581648,0.0487262,0.0506644,0.0539648,0.0594829,0.042523,0.0522047,0.0682607,0.0472418,0.0440175,0.0503214,0.0507552,0.0726008,0.0492053,0.0649711,0.0548048,0.0566853,0.0680641,0.0648024,0.0520262,0.0407537,0.063976,0.0562847,0.0493269,0.0489608,0.0430848,0.0552475,0.0510812,0.0506002,0.0478468,0.0452967,0.0663692,0.0611452,0.0545892,0.0369818,0.0525797,0.0591165,0.0321535,0.0617013,0.0339261,0.0529773,0.0614833,0.036944,0.0593777,0.027053,0.0339523,0.0460252,0.0630252,0.036064,0.0498342,0.0637338,0.0376692,0.0212823,0.0561447,0.045326,0.0387601,0.0427354,0.0478284,0.0411351,0.0427115,0.0473133,0.0324593,0.0527658,0.0418447,0.0503616,0.0451875,0.0401401,0.0475049,0.0535083,0.0422329,0.0476986,0.041456,0.057811,0.0474663,0.0522476,0.0598848,0.0462534,0.0524286,0.0393659,0.0472055
1_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0565128,0.0485472,0.062022,0.0540398,0.0297181,0.0555398,0.0691796,0.0496286,0.0383121,0.0381627,0.0370174,0.0401032,0.0527231,0.0552609,0.0583034,0.0546347,0.0440922,0.0333251,0.0518168,0.0393705,0.0370123,0.0384181,0.0459353,0.0611399,0.0438277,0.0362372,0.0307019,0.0471052,0.0684236,0.0287418,0.048043,0.0408489,0.0315977,0.0466894,0.0432828,0.0533574,0.0518434,0.0547049,0.0432764,0.047277,0.0496689,0.0346059,0.0558875,0.0363154,0.0680573,0.0589153,0.0390023,0.0397994,0.0580728,0.0660961,0.0497418,0.0477229,0.0649722,0.0376863,0.0525245,0.0518198,0.0543079,0.0618392,0.0334033,0.0687752,0.0397874,0.0769436,0.0662423,0.0359258,0.053871,0.0678102,0.0590313,0.0695227,0.0382325,0.0350186,0.0641146,0.0447992,0.0592521,0.0589183,0.055142,0.0668399,0.0480519,0.0373608,0.0482228,0.0435422,0.0317162,0.0486242,0.0610437,0.0541476,0.0424772,0.0621459,0.0405915,0.0573785,0.049262,0.0444528,0.0380405,0.0637488,0.0555204,0.0530763,0.059497,0.0568678,0.0390046,0.0591885,0.0298396,0.0548331
1_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0561685,0.0494153,0.0581565,0.0367543,0.0490619,0.0639702,0.0528423,0.0749747,0.0591061,0.0470616,0.0403251,0.0428534,0.0493738,0.0562188,0.051074,0.032823,0.0585696,0.0644594,0.0530604,0.0472567,0.0431583,0.0379142,0.0600765,0.0381183,0.0449623,0.0429296,0.0313337,0.0550599,0.0419901,0.0479766,0.0366458,0.0519226,0.040514,0.0588713,0.0670854,0.0653532,0.0476891,0.056017,0.0509688,0.0477531,0.0638575,0.0541187,0.0560828,0.0541994,0.0479575,0.0635851,0.0358576,0.0415255,0.0544199,0.0421146,0.0576298,0.036897,0.0589233,0.048353,0.0592613,0.0461733,0.0521637,0.0582712,0.0435242,0.0588168,0.0490444,0.0509095,0.0480748,0.056437,0.0385061,0.0541742,0.0389734,0.0657369,0.0578593,0.0455528,0.0334354,0.0733711,0.0433432,0.0652848,0.0353394,0.0575766,0.0484764,0.0631812,0.0476943,0.0400568,0.054185,0.0622535,0.0286859,0.0495997,0.0405192,0.0504433,0.0440966,0.0518091,0.0540121,0.0713867,0.0546968,0.0376862,0.0549729,0.0384221,0.0452509,0.0370559,0.0479219,0.0602398,0.044311,0.0618172
